15360	4587.72206306
150528	5055.50289154
285696	5838.24205399
421888	6385.18810272
561152	5986.51003838
695296	7691.12706184
829440	8984.99393463
969728	8665.7640934
1106944	9105.70693016
1240064	11358.1161499
