0.0344827586207	0.1220703125	0.483989715576
0.0689655172414	0.125885009766	0.486135482788
0.103448275862	0.127077102661	0.487089157104
0.137931034483	0.128984451294	0.493049621582
0.172413793103	0.128984451294	0.494003295898
0.206896551724	0.128984451294	0.505924224854
0.241379310345	0.131130218506	0.52285194397
0.275862068966	0.1380443573	0.555038452148
0.310344827586	0.180006027222	0.674962997437
0.344827586207	0.19383430481	0.676870346069
0.379310344828	0.194787979126	0.726222991943
0.413793103448	0.197887420654	0.748872756958
0.448275862069	0.19907951355	0.75101852417
0.48275862069	0.200033187866	0.755786895752
0.51724137931	0.200033187866	0.756025314331
0.551724137931	0.200986862183	0.814914703369
0.586206896552	0.200986862183	0.823020935059
0.620689655172	0.205993652344	0.846147537231
0.655172413793	0.212907791138	0.848054885864
0.689655172414	0.213146209717	0.852108001709
0.724137931034	0.214099884033	0.860929489136
0.758620689655	0.230073928833	0.867128372192
0.793103448276	0.230073928833	0.892162322998
0.827586206897	0.232934951782	0.900030136108
0.862068965517	0.23889541626	0.943899154663
0.896551724138	0.261068344116	1.11293792725
0.931034482759	0.270128250122	1.48892402649
0.965517241379	0.380992889404	1.59382820129
1.0	0.458002090454	1.91807746887
